Date,Close,signal,strat_ret,cumul_strat,cumul_bh
2025-12-03,4399.7451171875,0,-0.0,0.7902820364017764,0.9631482937952041
2025-12-04,4459.74658203125,0,0.0,0.7902820364017764,0.9762832156941373
2025-12-05,4406.39013671875,0,-0.0,0.7902820364017764,0.9646029551570082
2025-12-08,4251.77490234375,0,-0.0,0.7902820364017764,0.9307561310304732
2025-12-09,4267.54345703125,0,0.0,0.7902820364017764,0.9342080256603581
2025-12-10,4258.716796875,0,-0.0,0.7902820364017764,0.9322757813046131
2025-12-11,4285.19677734375,0,0.0,0.7902820364017764,0.9380725143718481
2025-12-12,4267.0478515625,0,-0.0,0.7902820364017764,0.9340995326570344
2025-12-15,4285.990234375,0,0.0,0.7902820364017764,0.9382462100668243
2025-12-16,4226.2861328125,0,-0.0,0.7902820364017764,0.9251763839698852
2025-12-17,4193.55810546875,0,-0.0,0.7902820364017764,0.9180118908331633
2025-12-18,4224.40185546875,0,0.0,0.7902820364017764,0.9247638967779386
2025-12-19,4269.82421875,0,0.0,0.7902820364017764,0.9347073072549635
2025-12-22,4349.958984375,1,0.0,0.7902820364017764,0.9522496104406388
2025-12-23,4371.08349609375,1,0.004856255379563024,0.7941198477924245,0.9568739777340279
2025-12-24,4384.86865234375,1,0.0031537160665815467,0.7966242763151987,0.9598916865713015
2025-12-26,4372.86865234375,1,-0.002736684026689362,0.794444167382934,0.95726476632531
2025-12-29,4338.255859375,1,-0.00791535161939938,0.7881558624561171,0.9496876791069829
2025-12-30,4289.8583984375,1,-0.011155972009560644,0.7793632177153855,0.9390929899410408
2025-12-31,4352.53759765625,1,0.014611018219524485,0.7907505078890522,0.9528140947268972
2026-01-01,4361.66162109375,1,0.002096253790527358,0.7924081216385761,0.9548114348846363
2026-01-02,4381.3974609375,1,0.004524844327286726,0.7959936450326683,0.9591318079894026
2026-01-05,4488.80517578125,1,0.024514487854924605,0.8155070215764189,0.9826444330476306
2026-01-06,4478.78857421875,1,-0.0022314627546197174,0.8136872480316402,0.9804516985942504
2026-01-07,4487.8134765625,1,0.0020150320101510744,0.8153268538826757,0.9824273401513248
2026-01-08,4442.88671875,1,-0.010010834462512497,0.8071647517156151,0.9725924226776235
2026-01-09,4425.33251953125,1,-0.003951079631327792,0.8039755795059857,0.9687496325667981
2026-01-12,4481.16845703125,1,0.012617342821938715,0.8141196150130796,0.9809726787895205
2026-01-13,4415.71240234375,1,-0.014606916770735334,0.8022278375551605,0.9666436925160767
2026-01-14,4424.63818359375,1,0.0020213683403074167,0.8038494355077077,0.9685976354724866
2026-01-15,4424.63818359375,1,0.0,0.8038494355077077,0.9685976354724866
2026-01-16,4392.2080078125,1,-0.007329452586993135,0.7979576591830728,0.9614983450274173
2026-01-19,4467.1845703125,1,0.01707035786252331,0.8115790819844693,0.9779114658612592
2026-01-20,4319.3134765625,0,-0.03310163066301419,0.7847144909587912,0.945541001697193
2026-01-21,4224.302734375,0,-0.0,0.7847144909587912,0.9247421981772739
2026-01-22,4317.330078125,0,0.0,0.7847144909587912,0.9451068159045816
2026-01-23,4270.2216796875,0,-0.0,0.7847144909587912,0.9347943154369394
2026-01-27,4312.66845703125,0,0.0,0.7847144909587912,0.9440863403353889
2026-01-28,4585.8984375,1,0.0,0.7847144909587912,1.003899120960826
2026-01-29,4563.087890625,1,-0.004974062811437863,0.7808112717917167,0.9989056636768195
2026-01-30,4581.33642578125,1,0.0039991636351650595,0.7839338638357931,1.0029004508819563
2026-02-02,4302.94970703125,1,-0.06076539526400904,0.7362978127389693,0.9419588085736614
2026-02-03,4433.56396484375,1,0.03035458620375442,0.7586478281673902,0.9705515784288965
2026-02-04,4182.3515625,0,-0.05666150400349601,0.7156617012144401,0.9155586662821482
2026-02-05,4002.247802734375,0,-0.0,0.7156617012144401,0.8761321485398545
2026-02-06,4033.984130859375,0,0.0,0.7156617012144401,0.8830795487802707
2026-02-09,4096.9609375,0,0.0,0.7156617012144401,0.8968658028129504
2026-02-10,4133.953125,0,0.0,0.7156617012144401,0.9049637633368892
2026-02-11,4098.9443359375,0,-0.0,0.7156617012144401,0.8972999886055617
2026-02-12,4124.630859375,0,0.0,0.7156617012144401,0.9029230259778206
2026-02-13,4177.68994140625,0,0.0,0.7156617012144401,0.9145381907129554
2026-02-16,4191.27734375,0,0.0,0.7156617012144401,0.9175126092385578
2026-02-17,4212.60009765625,0,0.0,0.7156617012144401,0.9221803737332765
2026-02-18,4251.10009765625,1,0.0,0.7156617012144401,0.9306084095224997
2026-02-19,4132.60009765625,1,-0.027875137559177254,0.6957125328472528,0.9046675720933328
2026-02-20,4170.0,1,0.00904996889608567,0.7020087096301374,0.9128547854820748
2026-02-23,4025.39990234375,0,-0.034676282411570725,0.6776656573596204,0.8812003751399445
2026-02-24,3952.60009765625,0,-0.0,0.6776656573596204,0.865263768403459
2026-02-25,3985.0,0,0.0,0.6776656573596204,0.8723564316897046
2026-02-26,4008.89990234375,0,0.0,0.6776656573596204,0.8775883598017061
2026-02-27,3913.199951171875,0,-0.0,0.6776656573596204,0.8566386815288891
2026-03-02,3951.60009765625,0,0.0,0.6776656573596204,0.8650448583829596
2026-03-04,3876.800048828125,0,-0.0,0.6776656573596204,0.8486703781606463
2026-03-05,3891.800048828125,0,0.0,0.6776656573596204,0.8519540284681358
2026-03-06,4023.699951171875,0,0.0,0.6776656573596204,0.8808282387940617
2026-03-09,3989.89990234375,0,-0.0,0.6776656573596204,0.8734290694122195
2026-03-10,4040.10009765625,1,0.0,0.6776656573596204,0.8844183951971477
2026-03-11,4005.10009765625,1,-0.008663151692777205,0.6717949369729284,0.8767565444796722
2026-03-12,4013.5,1,0.0020973014753526975,0.6732038934853761,0.8785953672739346
2026-03-13,3914.39990234375,1,-0.024691689960446017,0.65658135166727,0.8569013628645225
2026-03-16,3913.10009765625,1,-0.00033205720415063755,0.6563633290993379,0.8566168225937368
2026-03-17,3963.10009765625,1,0.01277759289366176,0.6647500725088978,0.8675623236187017
2026-03-18,3961.60009765625,1,-0.00037849157554392665,0.664498470206611,0.8672339585879527
2026-03-19,3802.5,0,-0.040160564856199454,0.6378118362970331,0.8324053529485826
2026-03-20,3782.39990234375,0,-0.0,0.6378118362970331,0.8280052401586151
2026-03-23,3634.60009765625,0,-0.0,0.6378118362970331,0.7956503818846821
2026-03-24,3654.0,0,0.0,0.6378118362970331,0.7998972149044367
2026-03-25,3669.39990234375,0,0.0,0.6378118362970331,0.8032684078421941
2026-03-27,3588.60009765625,0,-0.0,0.6378118362970331,0.7855805209417142
2026-03-30,3487.199951171875,0,-0.0,0.6378118362970331,0.7633830127961878
2026-04-01,3670.800048828125,0,0.0,0.6378118362970331,0.8035749139377907
2026-04-02,3687.0,0,0.0,0.6378118362970331,0.8071212455809135
2026-04-06,3752.10009765625,0,0.0,0.6378118362970331,0.8213723092933495
2026-04-07,3796.199951171875,1,0.0,0.6378118362970331,0.8310262091304711
2026-04-08,3907.5,1,0.02931880571616552,0.6565117176088966,0.8553909051010089
2026-04-09,4032.89990234375,1,0.03209210552623154,0.6775805609296088,0.8828422002936892
2026-04-10,4112.2001953125,1,0.019663342728309274,0.6909040597252077,0.9002018290530787
2026-04-13,4099.89990234375,1,-0.00299117075641675,0.6888374477062681,0.8975091716671422
2026-04-15,4239.2001953125,1,0.03397651071654639,0.7122417406302186,0.9280034016564895
2026-04-16,4363.39990234375,0,0.029297910291800733,0.7331089352532788,0.9551919620687073
2026-04-17,4388.10009765625,0,0.0,0.7331089352532788,0.9605990823309033
2026-04-20,4344.5,1,-0.0,0.7331089352532788,0.9510545840592022
2026-04-21,4358.39990234375,1,0.00319942509926352,0.7354544623812225,0.9540974119662108
2026-04-22,4400.60009765625,1,0.009682497305905091,0.7425754982318445,0.9633354575871447
2026-04-23,4352.5,1,-0.01093034963160322,0.7344588884083085,0.9528058642231967
2026-04-24,4265.7998046875,1,-0.019919631318207953,0.7198287381328342,0.9338263226900441
2026-04-27,4310.2998046875,1,0.01043180693831447,0.7273378525576865,0.9435678186022628
2026-04-28,4341.39990234375,1,0.007215298022292593,0.7325858119267845,0.9503759416177227
2026-04-29,4351.60009765625,1,0.002349517561603509,0.734307035157288,0.952608866582679
2026-04-30,4338.7998046875,1,-0.0029415140825197472,0.7321470606724795,0.9498067541864929
2026-05-01,4338.7998046875,1,0.0,0.7321470606724795,0.9498067541864929
2026-05-04,4559.5,1,0.050866646364753354,0.7693889262947001,0.9981202384665514
2026-05-05,4610.39990234375,1,0.011163483352067072,0.7779779867646558,1.009262737132034
2026-05-06,4626.89990234375,1,0.003578865250194907,0.7807622651469044,1.0128747524702724
2026-05-07,4782.10009765625,1,0.03354301985955721,0.8069513893123199,1.046849630407627
2026-05-08,4788.10009765625,1,0.0012546788811342857,0.8079638541785921,1.0481630905306225
2026-05-11,4756.2998046875,1,-0.006641526350778637,0.8025977409505883,1.0412016877449497
2026-05-12,4572.5,1,-0.038643443902833585,0.7715826001716233,1.0009660687330422
2026-05-13,4618.5,1,0.010060142154182605,0.7793448308130436,1.0110359296760099
2026-05-14,4608.0,1,-0.0022734654108477192,0.7775730172970672,1.0087373744607673
2026-05-15,4386.2001953125,1,-0.04813363817003036,0.7401455990317114,0.9601831746698862
2026-05-18,4326.5,1,-0.01361091438012818,0.7300715406544621,0.9471142036902147
2026-05-19,4333.2001953125,1,0.001548641006009488,0.7312021593796402,0.9485809435834234
2026-05-20,4326.5,1,-0.0015462464253896968,0.7300715406544622,0.9471142036902147
2026-05-21,4370.39990234375,1,0.010146747334739414,0.737479392113767,0.9567243322122022
2026-05-22,4368.39990234375,1,-0.00045762402633398036,0.7371419038250095,0.9562865121712035
2026-05-25,4425.89990234375,1,0.01316271433143057,0.7468446921267851,0.9688738383499131
2026-05-26,4427.7001953125,1,0.0004067631461337484,0.7471484810234278,0.969267940520607
2026-05-27,4413.0,1,-0.003320052095682202,0.7446679091432202,0.966049920463404
2026-05-28,4413.0,1,0.0,0.7446679091432202,0.966049920463404
2026-05-29,4303.7998046875,1,-0.024745115638454607,0.726241015619225,0.9421449034690171
